CGPA,Communication,Aptitude,Projects,Internships,Attendance,Coding,Certifications,Backlogs,College_Tier,Branch,Placed
6.07,4,90,3,3,83,70,4,2,3,IT,1
7.06,8,91,3,1,84,22,5,0,2,EE,1
8.52,6,33,2,1,97,87,7,3,2,EE,1
6.09,7,92,2,3,57,98,0,3,3,ME,1
6.83,4,86,2,1,86,47,3,4,3,ME,1
6.95,5,83,3,3,82,42,7,0,2,IT,1
9.88,3,30,6,1,91,89,1,5,1,EE,1
9.77,7,91,1,3,70,75,8,4,3,ME,1
9.0,5,36,0,1,77,68,1,2,2,CE,1
6.21,1,40,3,0,75,25,5,3,3,ME,0
5.34,6,92,3,3,82,36,2,4,3,ECE,1
6.58,2,93,3,0,59,38,4,2,1,ME,1
6.33,7,71,4,3,99,22,5,2,1,ECE,1
7.53,7,49,2,3,78,60,2,4,1,ME,1
8.89,4,83,2,3,78,97,8,2,1,ECE,1
9.29,10,81,0,3,68,83,1,1,1,CSE,1
9.22,6,98,1,0,67,26,0,0,1,ME,1
6.8,5,47,4,2,80,67,3,0,2,EE,1
8.44,4,49,5,3,87,55,1,1,1,CE,1
6.56,3,60,6,0,81,63,7,3,2,IT,1
5.3,7,69,6,0,96,51,1,0,1,ECE,1
8.51,4,60,0,2,89,45,7,4,2,ME,1
5.05,9,55,5,1,74,78,8,4,2,ECE,1
7.05,7,66,4,2,86,60,2,2,2,IT,1
6.65,9,66,3,3,62,99,4,1,1,CSE,1
8.47,7,73,4,3,90,50,8,1,1,CE,1
8.83,3,33,5,1,56,45,8,4,3,EE,1
6.52,3,47,3,3,77,95,4,1,1,CSE,1
9.06,7,35,1,0,85,49,1,2,2,CSE,1
6.47,5,88,1,3,77,56,5,3,1,ECE,1
7.23,1,61,5,0,100,77,1,3,3,CE,1
8.64,9,38,5,3,88,51,6,2,3,CE,1
8.46,9,86,0,2,86,61,2,1,2,EE,1
9.94,6,98,3,3,62,61,7,5,2,ME,1
6.13,3,82,0,1,95,33,8,3,2,ME,1
8.31,2,77,4,3,64,45,3,5,3,EE,1
8.05,5,39,2,1,73,74,1,5,1,CSE,0
9.58,2,37,5,0,96,56,3,3,3,IT,1
5.78,8,62,6,3,70,75,4,3,1,CE,1
8.76,3,50,6,1,78,22,1,0,1,EE,1
7.84,8,54,3,2,70,95,6,4,3,IT,1
6.37,8,55,6,1,79,42,3,5,2,ECE,1
7.37,6,71,3,1,59,94,3,5,1,ECE,1
6.67,10,52,3,0,93,67,7,3,1,IT,1
7.9,8,83,5,3,69,59,0,4,2,IT,1
9.45,9,80,6,0,73,93,2,4,1,CE,1
7.85,9,66,6,0,72,48,7,2,3,CSE,1
8.16,5,94,6,3,73,89,5,0,2,EE,1
7.59,9,35,6,3,80,72,5,5,1,CSE,1
5.26,1,50,0,0,97,94,0,5,1,IT,0
6.16,1,35,3,2,57,30,5,0,1,ME,1
7.46,6,41,6,3,62,36,8,5,3,CE,1
6.55,8,54,2,3,59,67,5,5,2,CSE,1
5.91,2,57,4,0,80,85,7,0,1,ME,1
7.52,7,77,3,1,60,51,8,4,2,ECE,1
6.61,2,85,5,0,55,72,5,1,1,IT,1
6.29,6,65,1,1,79,61,7,0,3,CSE,1
7.32,7,54,0,0,84,69,0,0,3,ECE,1
5.67,9,68,3,3,78,20,1,1,3,CSE,1
9.64,3,78,5,2,65,27,6,4,3,EE,1
9.34,4,95,3,1,65,25,2,3,2,ECE,1
8.54,7,63,0,2,99,38,3,3,1,ME,1
5.53,3,32,3,2,92,56,8,2,3,ECE,1
8.88,3,36,6,1,89,38,3,3,2,CSE,1
9.04,9,79,5,0,71,79,7,3,3,ECE,1
8.84,9,63,1,1,97,88,0,2,2,EE,1
5.57,3,90,3,0,90,67,0,2,2,CSE,1
8.22,3,47,1,3,56,97,3,1,1,ECE,1
9.17,9,74,4,3,71,33,4,5,1,CSE,1
7.89,2,82,0,1,56,86,1,1,3,ECE,1
8.23,3,95,2,1,98,26,5,2,1,ECE,1
7.29,3,52,5,0,71,85,6,4,2,CE,1
7.64,8,78,5,3,99,50,7,0,3,ECE,1
5.17,1,78,4,2,57,83,3,2,2,ECE,1
8.19,5,68,0,0,75,40,3,2,2,ECE,1
5.41,5,80,4,3,82,100,4,5,2,CE,1
7.18,10,77,1,2,89,93,5,2,1,ME,1
6.46,4,54,4,2,65,86,6,2,3,EE,1
7.73,5,80,4,1,100,70,4,0,3,CE,1
5.67,1,77,1,2,71,72,4,2,3,IT,1
8.46,4,99,4,0,80,44,3,5,3,CSE,1
8.98,8,46,6,3,99,74,7,3,1,ECE,1
5.82,5,58,5,0,57,97,8,4,3,CE,1
5.52,2,33,2,0,76,21,1,4,2,IT,0
5.73,9,96,0,2,60,39,4,4,2,EE,1
9.39,7,97,4,3,65,79,6,0,3,IT,1
7.64,1,47,3,0,65,85,6,3,1,ME,1
7.34,9,76,4,0,97,30,6,4,1,CSE,1
5.53,7,97,4,1,65,64,4,1,3,IT,1
8.25,3,87,1,3,55,68,8,4,2,CE,1
9.34,8,91,6,3,97,63,2,5,1,EE,1
9.14,10,87,0,0,64,52,3,2,1,EE,1
8.13,5,60,6,0,57,80,1,0,3,ME,1
5.38,2,73,5,1,94,48,8,0,3,EE,1
5.56,8,85,3,3,93,36,7,1,3,CE,1
5.25,9,100,6,3,68,96,8,5,3,CSE,1
6.29,1,93,5,2,84,62,8,1,1,EE,1
5.68,1,67,0,2,97,22,7,2,2,ECE,1
6.3,10,33,3,1,93,91,4,2,1,ECE,1
6.93,10,96,6,2,67,93,4,3,3,EE,1
9.71,4,57,4,2,64,23,8,5,2,IT,1
8.05,1,63,6,3,95,42,5,4,1,ME,1
9.17,1,87,6,3,97,64,1,1,2,CSE,1
8.55,7,55,1,3,83,43,4,3,1,EE,1
5.56,5,30,0,2,97,73,6,4,1,ME,0
8.68,2,56,2,0,73,62,6,4,2,EE,1
6.38,1,97,6,2,97,58,1,2,1,CSE,1
8.2,10,81,0,1,72,88,1,0,2,ECE,1
6.7,8,35,1,3,68,83,4,3,3,ECE,1
9.99,7,85,1,1,65,97,6,0,3,IT,1
6.32,6,41,5,0,76,72,3,2,2,CSE,1
6.4,7,96,3,0,86,84,8,4,1,ECE,1
9.65,2,64,1,2,61,33,4,3,2,ME,1
5.12,2,97,2,2,93,47,0,3,3,ECE,0
8.48,9,44,3,0,66,85,1,3,1,EE,1
8.63,9,41,6,0,82,31,6,4,1,EE,1
9.18,5,97,2,1,83,78,6,5,2,CSE,1
9.87,8,63,3,2,100,46,8,1,3,CE,1
9.88,8,59,4,0,80,63,3,2,1,CE,1
5.33,6,99,4,0,72,21,3,4,2,CSE,0
9.11,9,56,0,0,56,68,2,5,2,CE,1
8.23,5,84,4,2,69,70,1,5,2,ME,1
8.24,1,78,3,3,80,46,4,1,3,CSE,1
5.64,6,47,6,1,92,64,1,1,1,CE,1
8.25,3,61,4,3,76,74,8,4,3,EE,1
9.91,4,68,0,0,90,25,6,2,2,CE,1
9.56,2,45,2,0,98,51,2,3,1,ECE,1
7.2,10,50,0,3,73,69,6,5,3,CE,1
5.2,3,61,1,1,79,93,7,3,2,CSE,1
6.81,7,46,1,1,86,53,7,3,3,CE,1
9.13,8,96,6,2,85,84,4,1,1,ECE,1
8.51,7,71,6,0,60,87,1,5,1,CSE,1
7.3,4,88,3,0,68,34,6,5,2,ECE,1
5.28,3,50,1,2,95,46,8,0,3,ME,1
7.13,4,71,0,2,61,31,1,4,2,CE,0
7.35,4,80,2,0,70,80,0,4,2,CE,0
9.64,1,57,3,2,57,74,3,1,1,IT,1
8.21,7,85,6,2,69,80,1,5,3,ME,1
6.56,5,33,2,3,74,52,0,5,1,ECE,0
7.63,9,50,4,2,58,87,0,0,1,EE,1
5.33,5,84,6,1,65,47,8,4,3,CE,1
9.86,2,54,1,3,81,49,8,3,2,IT,1
6.8,7,46,0,0,74,60,4,4,3,ECE,0
7.39,1,100,0,1,88,62,0,4,1,CE,0
6.78,8,68,5,1,81,49,6,2,2,ECE,1
8.41,1,80,0,2,64,86,8,1,1,EE,1
8.31,1,60,6,0,55,90,8,5,1,ME,1
8.58,3,64,6,1,65,53,1,3,2,EE,1
6.34,6,49,3,0,95,49,0,1,2,ECE,1
6.58,7,48,4,1,81,44,5,4,1,CE,1
5.63,10,96,4,1,60,77,5,2,3,IT,1
8.28,9,32,4,0,85,34,8,3,3,EE,1
5.2,1,48,2,2,100,27,7,4,1,EE,0
7.99,9,51,1,0,88,52,7,0,1,ME,1
9.35,6,79,6,3,70,56,1,5,3,EE,1
9.45,4,39,4,3,74,79,8,1,3,EE,1
7.25,9,71,2,2,79,60,6,3,1,CSE,1
7.3,3,77,3,2,75,73,6,1,1,CSE,1
5.38,1,71,4,0,99,73,7,5,1,CE,0
8.35,6,53,3,0,85,84,8,5,3,ECE,1
9.11,7,80,3,2,99,98,8,5,3,IT,1
6.22,2,88,0,0,82,70,5,0,1,CE,1
7.11,3,45,2,2,84,86,7,0,1,IT,1
9.19,6,82,4,3,60,99,8,4,3,ECE,1
9.39,9,31,2,1,85,60,0,0,3,ECE,1
6.22,5,90,5,1,75,23,1,2,2,IT,1
7.75,4,73,2,2,77,53,6,2,2,EE,1
5.96,10,96,0,3,84,65,7,2,2,ME,1
5.51,5,53,6,2,78,82,8,2,3,ME,1
9.56,9,71,6,1,93,52,4,4,3,EE,1
9.1,5,45,0,3,84,90,0,5,2,ME,1
8.8,3,56,3,3,95,80,5,5,1,ME,1
5.24,4,79,6,2,63,79,8,2,2,EE,1
9.22,3,61,1,2,77,20,5,5,1,ME,1
7.19,6,59,0,1,77,74,8,5,2,CE,1
6.71,8,37,3,3,79,60,5,4,1,CE,1
7.73,9,31,2,1,88,96,8,5,1,IT,1
5.46,2,33,0,2,96,79,6,0,3,EE,1
8.78,9,53,5,0,72,86,2,4,2,ECE,1
7.91,1,88,4,0,80,64,4,1,2,CE,1
5.93,10,38,5,2,73,79,2,0,3,ME,1
5.94,8,70,5,0,96,98,3,1,1,CSE,1
5.92,8,37,0,0,90,53,0,2,1,EE,0
5.29,8,93,1,3,65,35,4,3,3,CSE,1
7.94,5,53,4,0,82,89,5,1,1,IT,1
9.2,6,59,4,2,76,26,3,3,3,ECE,1
5.09,1,88,6,0,98,20,0,5,3,EE,0
5.25,2,100,2,2,93,20,5,1,3,CE,1
7.86,9,57,1,0,55,55,0,3,1,CSE,1
9.1,3,49,3,1,69,77,2,2,2,ECE,1
6.63,8,34,6,0,82,20,5,3,1,EE,1
6.75,7,100,6,0,58,97,6,0,1,CSE,1
7.98,5,59,4,0,94,96,3,5,2,CE,1
6.37,1,80,0,3,80,36,8,5,2,CE,0
5.13,10,84,3,3,100,57,7,4,1,ECE,1
8.68,3,79,1,0,58,31,5,4,2,IT,1
8.13,4,95,5,3,58,42,1,3,2,EE,1
7.9,8,53,2,0,72,49,1,0,3,CE,1
8.71,3,39,0,0,98,46,4,0,3,CE,1
8.38,6,45,1,0,64,86,7,1,2,CSE,1
6.03,5,55,5,0,60,36,8,5,1,ME,0
6.76,9,43,4,0,62,77,0,3,2,EE,1
5.63,1,72,2,3,57,61,5,1,1,ME,1
5.65,6,95,6,1,100,99,4,5,3,CSE,1
8.38,6,31,6,0,100,48,1,1,1,CSE,1
9.29,9,95,6,1,81,98,1,3,1,CE,1
9.81,6,52,3,1,78,28,1,0,1,ME,1
8.14,3,41,3,2,60,50,2,1,1,CE,1
5.92,5,49,2,3,100,25,2,2,2,CE,1
5.53,10,78,3,0,69,81,5,1,3,CE,1
9.06,2,89,3,2,62,73,6,2,3,ME,1
7.89,5,60,3,2,73,53,2,2,2,EE,1
8.09,3,79,6,3,76,65,6,2,2,IT,1
8.91,2,66,0,1,94,71,2,3,2,CE,1
8.52,8,98,2,0,77,35,5,3,1,EE,1
9.17,7,93,5,2,94,62,5,0,1,CSE,1
5.28,8,94,3,1,78,66,3,4,3,IT,1
8.74,9,81,2,0,61,52,4,5,1,ECE,1
9.25,3,73,5,0,74,47,0,4,3,ME,1
6.43,1,86,0,0,87,57,8,4,1,CSE,0
8.2,9,48,6,3,56,20,0,2,1,EE,1
6.57,7,70,2,2,86,71,7,5,1,EE,1
9.79,10,47,2,1,57,28,3,4,3,ECE,1
5.17,8,33,3,0,62,60,0,5,1,CE,0
7.9,7,96,1,1,100,74,6,3,1,IT,1
5.83,2,72,2,1,86,100,2,5,1,IT,0
8.56,8,92,5,3,97,52,4,4,1,ME,1
5.88,5,55,3,3,94,23,1,5,3,CE,0
6.18,2,55,3,0,71,45,8,5,2,EE,0
7.47,10,95,3,3,95,77,2,2,1,IT,1
9.57,7,81,0,0,67,69,2,5,3,IT,1
6.06,1,42,4,0,79,36,7,2,1,ME,1
5.72,3,87,4,1,98,35,4,1,3,EE,1
8.79,9,99,4,1,84,32,3,1,3,IT,1
7.5,6,76,1,2,55,99,3,0,3,ECE,1
9.56,9,92,1,0,78,85,0,4,2,EE,1
5.73,5,67,2,3,76,89,3,2,1,CSE,1
8.23,10,41,5,1,72,28,5,0,1,ME,1
6.16,2,76,6,1,99,69,2,3,1,CSE,1
5.78,5,87,6,0,72,92,8,4,2,CSE,1
8.42,2,70,3,3,89,60,7,4,3,IT,1
7.97,6,80,6,3,83,43,8,0,1,ECE,1
8.77,10,80,3,2,95,27,3,3,3,CE,1
6.55,7,76,0,2,73,65,4,4,3,ME,1
7.24,5,46,2,1,81,61,2,0,1,EE,1
7.03,6,51,4,0,69,80,8,1,3,CSE,1
9.92,10,74,2,0,76,45,1,5,1,EE,1
6.46,4,86,3,1,63,58,4,1,2,IT,1
6.47,2,81,5,3,93,82,1,2,3,CE,1
6.77,10,50,3,1,71,83,3,2,2,CSE,1
7.82,8,93,1,3,89,37,7,5,1,IT,1
6.26,4,47,1,3,61,59,2,0,3,IT,1
9.58,5,83,5,2,89,49,5,5,3,IT,1
6.33,6,99,1,2,57,46,5,3,2,ME,1
9.48,2,99,6,0,70,49,0,0,2,EE,1
5.52,5,83,5,0,73,97,6,0,2,IT,1
8.28,4,78,2,2,75,39,0,1,3,ECE,1
9.53,6,41,4,0,63,25,7,1,2,EE,1
5.84,5,68,4,1,80,90,7,5,3,ME,1
9.84,10,81,5,0,56,83,4,1,1,CSE,1
7.26,4,43,0,0,96,21,3,2,3,IT,0
9.73,7,62,5,2,77,58,2,4,2,CE,1
8.38,8,51,0,1,81,44,3,2,1,CE,1
6.51,9,34,6,2,60,26,1,2,3,IT,1
5.94,7,55,5,1,76,73,0,0,1,IT,1
6.52,3,53,3,1,77,29,8,0,2,CSE,1
5.47,3,85,5,0,61,21,3,3,2,CSE,0
5.72,5,85,1,0,69,44,0,2,3,CSE,0
5.52,3,73,3,2,84,73,3,4,1,ECE,1
7.11,10,63,1,3,77,79,1,1,3,CE,1
8.98,7,99,3,3,77,87,8,3,1,IT,1
5.71,5,82,5,2,65,37,3,5,3,ECE,0
5.65,7,75,6,3,80,48,3,3,1,ME,1
8.22,3,95,4,1,90,75,2,1,3,ME,1
5.99,2,79,6,3,79,38,4,4,1,ME,1
5.49,2,89,3,0,71,32,5,4,2,EE,0
5.83,1,72,3,0,62,80,2,3,1,CE,0
9.62,10,36,4,2,80,42,3,5,1,ECE,1
9.11,9,78,5,3,86,92,1,2,2,CE,1
6.77,2,48,5,2,89,96,5,0,2,CSE,1
8.28,4,58,1,3,67,28,4,4,1,EE,1
7.69,5,88,2,2,84,98,7,0,3,ME,1
8.39,3,98,5,0,89,87,1,1,2,CSE,1
8.41,10,44,5,3,96,24,7,1,3,CE,1
8.14,2,80,1,0,75,46,6,3,3,EE,1
6.33,7,64,1,0,72,85,8,1,2,ME,1
5.2,1,68,1,1,89,85,1,2,2,CE,0
7.28,10,62,0,2,74,94,5,5,2,CSE,1
9.45,4,71,2,0,59,69,6,1,2,IT,1
7.85,5,57,0,2,64,50,0,4,2,EE,0
9.16,1,61,6,3,99,65,4,5,3,EE,1
9.96,2,66,4,2,68,35,2,4,2,IT,1
5.82,4,96,5,2,97,93,6,0,1,CE,1
8.46,4,77,1,2,59,42,3,4,2,ECE,1
8.37,1,98,3,2,78,23,3,1,3,ME,1
9.9,2,68,5,2,70,46,5,4,3,ECE,1
9.93,6,43,4,0,61,36,6,1,3,CSE,1
8.43,6,65,5,2,100,48,1,4,1,ME,1
6.22,3,98,4,2,67,52,8,1,1,CSE,1
8.99,10,83,0,1,96,72,1,5,1,ECE,1
5.54,10,77,4,2,87,27,3,0,1,CSE,1
8.9,9,40,3,2,61,61,1,4,2,CSE,1
9.55,6,51,2,2,80,96,4,3,3,IT,1
6.91,5,46,4,0,69,68,3,3,1,ME,1
8.15,5,98,5,1,85,78,8,0,3,CE,1
7.15,3,57,6,2,95,45,0,2,2,ECE,1
7.19,6,72,6,2,77,68,1,4,2,CE,1
6.55,4,52,1,0,95,54,5,4,3,CSE,0
8.81,8,80,0,1,68,90,8,3,3,EE,1
9.68,1,72,0,3,56,59,3,5,1,ME,1
9.7,6,62,1,2,71,66,1,3,3,IT,1
5.87,1,60,3,0,79,59,2,1,2,ME,1
9.37,7,50,4,2,69,69,2,2,3,ME,1
8.69,10,43,4,0,91,82,8,0,1,ME,1
6.26,1,89,0,1,61,68,3,2,3,EE,0
5.34,5,60,3,0,86,79,2,4,3,IT,0
6.34,7,30,2,2,87,73,7,1,2,EE,1
9.56,8,88,2,3,64,25,7,1,3,ME,1
8.17,10,62,4,2,81,39,5,2,3,ECE,1
8.61,9,97,6,0,57,66,7,3,3,CSE,1
6.29,6,80,0,2,86,62,2,0,1,IT,1
8.6,2,85,1,2,63,62,7,5,1,EE,1
5.14,2,84,2,0,94,80,5,2,2,CE,1
6.88,9,62,1,3,73,48,7,3,2,ECE,1
8.13,5,42,2,0,68,26,0,2,2,ME,0
5.73,8,42,4,2,94,22,3,2,1,CSE,1
9.12,1,52,5,1,65,59,5,3,2,EE,1
6.18,7,46,6,3,65,33,1,0,2,ECE,1
8.26,6,91,6,1,66,77,4,0,3,CE,1
7.03,4,63,5,3,95,44,8,4,2,ME,1
7.98,6,47,2,2,73,47,7,1,1,IT,1
5.54,2,75,0,0,98,38,0,3,1,EE,0
5.08,6,67,2,1,94,34,7,0,1,IT,1
9.55,3,67,3,3,88,56,1,4,3,ECE,1
6.35,7,73,4,0,98,37,0,5,1,IT,0
9.1,4,53,6,2,78,27,2,1,1,CSE,1
10.0,7,74,1,1,67,70,8,2,3,CE,1
6.06,4,87,5,1,61,94,8,0,1,CSE,1
6.33,2,96,0,2,75,89,5,3,2,CE,1
8.31,9,37,1,0,69,60,6,5,1,ME,1
9.83,8,35,4,3,55,97,6,0,1,CE,1
9.58,3,85,4,0,71,48,8,3,3,CE,1
7.51,2,65,6,2,77,30,3,3,2,IT,1
8.98,8,61,1,2,59,85,1,3,3,CE,1
5.68,1,68,4,3,72,50,4,5,1,CSE,0
9.89,8,49,2,2,72,55,5,0,1,IT,1
9.82,9,45,1,1,56,46,8,4,3,CE,1
5.82,2,36,6,0,85,45,5,2,1,IT,1
6.5,7,75,3,0,90,57,0,2,3,EE,1
5.5,2,80,1,2,74,31,8,0,3,CE,1
6.36,4,94,0,3,92,77,2,0,1,CE,1
9.08,5,70,6,0,68,75,6,3,3,CE,1
6.89,1,32,3,2,86,89,1,2,1,EE,1
5.44,6,92,6,1,78,68,8,0,2,ME,1
6.71,8,88,3,3,92,25,2,4,1,CSE,1
9.91,4,37,3,0,92,87,7,0,2,CSE,1
8.15,10,77,1,1,95,31,7,3,1,IT,1
7.08,4,83,4,3,72,66,2,0,3,IT,1
5.83,7,80,3,0,97,92,0,5,2,EE,1
9.93,3,88,4,3,67,20,4,5,3,IT,1
9.1,6,39,1,0,65,39,6,5,2,ME,0
6.41,1,94,0,1,75,83,5,0,3,CSE,1
5.35,6,72,1,1,89,34,6,5,2,EE,0
5.28,6,38,1,0,91,66,5,1,3,CSE,1
5.6,6,87,6,0,57,81,7,0,3,ECE,1
7.9,9,100,0,1,77,69,6,1,1,IT,1
9.64,4,46,6,2,94,68,7,0,1,EE,1
7.48,8,52,2,3,80,97,8,2,1,ECE,1
9.21,9,63,0,3,81,55,0,5,2,ME,1
7.23,3,36,0,2,90,58,5,4,2,CSE,0
8.54,10,69,2,3,89,86,0,5,2,ME,1
8.66,8,55,4,3,89,67,4,4,1,ME,1
5.87,3,81,0,0,77,93,5,4,3,EE,0
6.81,4,70,4,3,67,33,3,0,3,IT,1
8.19,3,47,5,2,64,97,4,1,1,ME,1
5.35,4,39,5,3,80,38,7,0,2,IT,1
6.81,5,95,6,1,65,99,4,2,2,CE,1
7.67,4,77,0,0,80,55,0,1,3,ME,1
9.98,8,42,2,0,83,33,6,2,3,ECE,1
7.37,8,93,2,3,87,99,8,3,1,ME,1
9.08,5,73,0,2,80,28,5,0,2,IT,1
7.16,7,50,3,2,63,21,3,5,3,IT,0
8.98,4,73,5,3,58,74,4,3,1,ECE,1
7.98,2,81,3,3,63,91,3,4,3,CE,1
9.43,3,32,6,1,56,31,7,5,3,ECE,1
7.05,2,49,1,3,81,54,0,3,2,IT,0
8.02,9,61,1,3,78,31,3,3,1,ECE,1
8.15,10,61,5,3,87,79,2,3,2,ECE,1
7.09,7,83,3,2,97,38,4,1,2,ECE,1
5.72,6,99,3,0,94,97,0,4,2,CE,1
5.47,8,82,3,3,66,77,0,2,3,IT,1
5.08,10,97,0,3,72,67,6,4,3,ME,1
9.37,8,61,0,0,86,85,3,4,2,IT,1
6.18,7,86,0,3,64,77,3,1,1,IT,1
6.06,3,83,1,2,64,58,8,5,1,EE,1
8.68,9,76,3,0,100,55,5,4,2,ME,1
6.6,2,40,6,1,68,42,0,4,3,IT,0
7.53,3,73,0,2,69,40,7,5,1,CE,1
5.81,7,65,6,1,86,77,1,5,3,IT,1
9.8,2,30,0,1,96,55,5,4,3,CSE,1
9.26,2,88,2,2,64,20,5,1,2,ECE,1
9.32,1,67,1,1,75,68,7,4,3,CSE,1
7.03,7,46,2,2,67,68,7,4,1,CE,1
8.81,3,38,1,1,84,23,4,0,3,ECE,1
5.72,10,65,2,3,93,61,7,5,1,ME,1
5.04,4,43,2,0,80,70,6,5,1,CSE,0
5.1,10,90,3,0,63,35,4,5,1,IT,1
7.93,9,55,1,0,78,20,4,1,3,CE,1
7.28,10,40,3,0,68,77,7,0,2,ECE,1
7.59,9,61,6,0,66,95,8,4,3,CSE,1
5.04,6,87,5,3,80,36,5,1,2,ECE,1
7.11,1,88,6,0,92,20,0,2,2,ECE,1
8.59,2,96,6,0,93,56,1,3,3,ME,1
7.21,3,98,4,3,94,76,1,5,3,EE,1
8.66,1,92,3,2,67,96,7,5,1,CE,1
6.17,7,46,0,0,68,76,5,0,2,EE,1
9.07,1,49,3,3,60,75,4,1,2,CE,1
7.94,7,72,1,1,79,99,7,3,1,IT,1
6.05,6,37,3,2,69,75,6,1,3,IT,1
6.18,2,42,1,2,72,68,7,3,3,ME,0
8.14,2,97,4,3,91,76,6,2,2,ECE,1
9.15,1,38,3,0,89,90,3,0,1,CE,1
7.08,4,71,3,1,92,72,3,4,2,IT,1
6.29,10,41,4,3,67,59,5,0,1,ME,1
9.34,4,77,1,2,81,72,1,4,2,ECE,1
8.35,9,69,5,2,56,71,3,4,2,ECE,1
7.24,5,36,0,0,72,75,0,0,3,CE,1
7.44,10,73,1,0,83,43,2,3,1,EE,1
6.02,8,37,1,0,88,67,1,3,1,ECE,0
8.13,1,42,4,0,99,91,5,5,2,EE,1
6.79,8,96,6,2,69,41,5,1,1,IT,1
9.98,2,48,2,2,70,57,3,0,3,EE,1
7.4,7,75,2,1,88,24,2,5,3,CSE,0
7.43,3,72,1,2,100,64,3,5,3,EE,0
7.83,9,34,5,3,65,30,5,1,3,ECE,1
9.58,9,63,0,0,98,40,1,2,1,CSE,1
9.0,8,90,2,2,99,63,6,3,2,CSE,1
7.26,2,92,1,2,78,98,8,3,1,ME,1
8.59,5,78,5,1,59,75,0,0,2,IT,1
7.93,7,40,6,0,92,88,0,0,2,IT,1
7.46,9,33,2,0,75,20,0,1,2,ME,1
5.96,8,74,3,1,96,38,1,3,1,EE,1
7.32,10,62,1,0,87,34,0,3,1,CSE,1
6.23,1,80,4,2,95,20,5,1,2,EE,1
9.57,8,51,1,1,63,70,3,3,3,EE,1
6.68,5,31,3,1,59,68,5,5,2,CSE,0
9.76,2,73,2,0,88,58,7,5,2,IT,1
7.67,10,44,5,3,65,23,4,5,2,ECE,1
8.16,9,94,1,3,81,73,6,1,1,ECE,1
7.71,1,44,2,2,76,37,7,5,1,ME,0
5.65,9,68,0,1,95,31,8,0,1,CE,1
6.88,5,46,5,1,81,39,1,0,1,ECE,1
5.5,2,63,1,3,68,52,4,0,1,IT,1
8.11,3,52,4,1,70,86,5,4,3,ECE,1
7.23,4,49,1,2,85,41,2,1,3,ECE,1
8.89,10,58,1,1,62,85,4,4,3,ME,1
6.1,6,76,4,3,90,57,7,0,1,CE,1
5.82,3,68,6,1,73,27,4,1,2,IT,1
7.03,2,46,1,3,88,25,0,3,3,EE,0
9.63,5,53,3,0,84,99,8,2,3,EE,1
8.55,2,68,4,1,89,47,2,3,3,IT,1
7.09,5,55,5,2,85,22,7,2,2,CSE,1
7.59,7,71,3,0,67,42,5,1,1,EE,1
5.42,4,73,2,2,67,31,2,2,1,ME,1
9.92,7,43,5,2,57,73,2,1,2,EE,1
8.33,9,95,1,0,98,57,3,0,3,CE,1
6.43,7,91,3,0,80,78,3,0,3,ME,1
7.93,3,34,2,2,78,51,7,1,3,ECE,1
5.55,8,83,1,2,59,47,4,5,1,IT,1
9.83,8,77,0,3,73,93,6,1,3,CE,1
5.87,5,91,4,1,100,83,6,2,1,ME,1
8.24,2,98,5,0,90,97,7,2,2,ME,1
6.23,7,93,5,3,83,84,6,3,3,EE,1
8.59,6,62,2,1,82,49,1,3,2,ME,1
8.88,8,42,3,2,94,63,2,0,3,ME,1
8.37,1,43,1,3,67,45,4,3,1,ME,1
8.07,8,77,1,0,75,99,1,4,2,ME,1
9.46,8,100,3,2,61,83,1,1,1,ECE,1
5.39,7,35,1,1,64,69,5,1,1,IT,1
6.65,8,61,4,2,60,27,6,5,1,ECE,1
6.24,3,73,0,0,71,64,0,2,2,ME,0
9.94,1,79,6,2,71,72,2,3,2,EE,1
6.95,10,58,1,3,74,92,2,2,2,CE,1
8.66,10,92,3,3,98,53,2,5,1,IT,1
8.42,6,56,3,2,55,57,1,4,3,ECE,1
6.06,7,71,2,0,94,22,8,0,1,EE,1
6.19,6,30,1,2,86,29,1,0,2,CE,1
6.41,8,45,3,3,68,80,5,3,3,ECE,1
7.06,1,75,2,0,71,28,3,1,3,CSE,1
6.17,8,44,1,1,90,26,1,1,2,ECE,1
5.1,6,94,6,2,81,24,3,5,1,EE,1
9.4,8,52,0,0,75,92,8,0,2,IT,1
9.83,4,45,3,3,62,82,1,0,2,IT,1
6.71,1,31,0,1,99,44,1,3,1,ECE,0
6.69,3,58,5,0,74,45,1,3,1,EE,1
5.04,9,93,5,0,83,48,6,1,3,IT,1
8.4,6,74,0,2,66,66,8,1,2,CSE,1
9.13,5,95,4,3,68,21,3,2,2,EE,1
5.73,6,45,0,2,82,93,0,3,1,EE,1
5.8,3,94,2,1,92,100,0,3,1,IT,1
8.95,4,60,6,1,90,25,4,5,1,CE,1
8.08,7,97,1,2,57,78,4,4,3,ECE,1
5.22,10,79,0,1,99,41,4,5,3,ME,0
8.11,3,61,1,1,67,42,2,3,2,CE,1
6.54,8,86,6,0,88,20,6,4,2,CE,1
6.84,10,78,3,3,69,40,3,4,3,ME,1
8.85,1,40,1,0,67,76,5,4,1,EE,0
9.05,4,83,3,2,55,54,5,4,3,ME,1
7.0,4,40,4,2,65,60,6,3,3,IT,1
9.74,6,60,4,3,57,34,7,1,3,CE,1
